placa,tipo_infraccion,gravedad,tipo_vehiculo,velocidad,fecha_hora,hora
KUG-181,EXCESO_VELOCIDAD,LEVE,BUS,76.1527221698652,2024-12-19 15:30:29.811008,9
HJI-894,USO_CELULAR,LEVE,CAMION,67.45732242530158,2024-10-20 15:30:29.811375,15
WII-198,EXCESO_VELOCIDAD,MODERADA,AUTO,55.58542485209698,2025-01-09 15:30:29.811716,17
ZVZ-669,NO_RESPETAR_PASO_PEATONAL,MODERADA,AUTO,51.1633180082831,2024-12-06 15:30:29.812079,3
QUL-796,LUZ_ROJA,MODERADA,MOTO,45.966055518563614,2025-06-06 15:30:29.812432,18
RZL-261,ESTACIONAMIENTO_PROHIBIDO,GRAVE,MOTO,47.18114348031315,2025-04-15 15:30:29.812732,20
LJI-562,EXCESO_VELOCIDAD,MODERADA,AUTO,61.395444293901356,2025-09-21 15:30:29.813064,3
KND-765,LUZ_ROJA,LEVE,AUTO,56.08845230615898,2025-04-07 15:30:29.813404,18
GRH-740,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,41.42155216447999,2025-04-19 15:30:29.813734,13
UKH-110,NO_RESPETAR_PASO_PEATONAL,MUY_GRAVE,MOTO,71.13688370388931,2025-02-11 15:30:29.814110,8
OQK-952,INVASION_CARRIL,GRAVE,AUTO,50.436186868860545,2025-09-13 15:30:29.814449,6
LSJ-524,ESTACIONAMIENTO_PROHIBIDO,LEVE,MOTO,61.98279704272329,2025-05-28 15:30:29.814777,16
VPF-299,ESTACIONAMIENTO_PROHIBIDO,GRAVE,AUTO,58.279243138131314,2025-09-13 15:30:29.815151,17
OYI-679,EXCESO_VELOCIDAD,LEVE,MOTO,42.49127160758275,2025-02-12 15:30:29.815500,16
MUJ-285,INVASION_CARRIL,MUY_GRAVE,BUS,75.77194978512179,2025-06-20 15:30:29.815864,9
ODL-784,LUZ_ROJA,MODERADA,CAMION,85.9627731880496,2025-08-21 15:30:29.816270,4
LZV-352,USO_CELULAR,GRAVE,AUTO,47.475744475684834,2025-08-28 15:30:29.816661,8
WJS-180,EXCESO_VELOCIDAD,LEVE,AUTO,72.13378904089079,2025-04-10 15:30:29.817202,8
REL-271,EXCESO_VELOCIDAD,MODERADA,AUTO,51.23317062224343,2025-04-16 15:30:29.817664,12
ROS-546,NO_RESPETAR_PASO_PEATONAL,GRAVE,AUTO,63.14205125471659,2025-06-04 15:30:29.818047,17
KWA-913,INVASION_CARRIL,MODERADA,MOTO,45.23198924277048,2025-01-29 15:30:29.818407,23
WPY-138,EXCESO_VELOCIDAD,GRAVE,AUTO,63.37180354098238,2024-11-23 15:30:29.818743,12
SWK-558,ESTACIONAMIENTO_PROHIBIDO,GRAVE,AUTO,44.73997723215005,2024-12-17 15:30:29.819119,16
CCA-395,INVASION_CARRIL,GRAVE,AUTO,55.47596799535431,2025-08-29 15:30:29.819460,21
PMA-441,EXCESO_VELOCIDAD,LEVE,MOTO,61.217137784331165,2025-09-12 15:30:29.819800,7
NUF-198,EXCESO_VELOCIDAD,MUY_GRAVE,CAMION,56.01567267329193,2025-03-19 15:30:29.820167,7
OQK-952,LUZ_ROJA,LEVE,AUTO,75.54773375256651,2025-04-05 15:30:29.820520,18
KND-765,EXCESO_VELOCIDAD,GRAVE,MOTO,42.673663643410144,2025-08-01 15:30:29.820863,4
OVW-738,NO_CINTURON,GRAVE,AUTO,53.70145495698614,2025-09-20 15:30:29.821251,14
BOH-468,LUZ_ROJA,MODERADA,AUTO,55.68415539080929,2025-01-03 15:30:29.821592,15
PMN-646,NO_RESPETAR_PASO_PEATONAL,MODERADA,AUTO,61.953999283035365,2025-05-31 15:30:29.821966,13
KZW-447,ESTACIONAMIENTO_PROHIBIDO,GRAVE,AUTO,39.10896791749505,2025-02-07 15:30:29.822318,5
OYI-679,EXCESO_VELOCIDAD,MUY_GRAVE,AUTO,59.481740640690546,2025-07-05 15:30:29.823296,13
DXF-421,INVASION_CARRIL,MODERADA,AUTO,58.90260606027802,2025-04-12 15:30:29.823981,8
WII-198,ESTACIONAMIENTO_PROHIBIDO,GRAVE,CAMION,71.42535505388943,2025-04-09 15:30:29.824390,1
EWJ-271,USO_CELULAR,LEVE,BUS,41.477314294963634,2024-11-23 15:30:29.826410,17
CRY-834,EXCESO_VELOCIDAD,MUY_GRAVE,BUS,74.36332078532827,2025-06-13 15:30:29.826764,3
NJK-325,NO_RESPETAR_PASO_PEATONAL,LEVE,AUTO,60.32538083289426,2024-12-23 15:30:29.827178,12
JXR-350,NO_RESPETAR_PASO_PEATONAL,LEVE,MOTO,45.804330189632736,2024-12-02 15:30:29.827540,13
AYG-620,EXCESO_VELOCIDAD,LEVE,AUTO,40.92883226738887,2025-03-11 15:30:29.827903,1
ISL-364,INVASION_CARRIL,MODERADA,BUS,41.2906103245477,2024-11-12 15:30:29.828327,15
BSS-391,LUZ_ROJA,MODERADA,CAMION,45.56701576017503,2024-11-25 15:30:29.828679,20
HZS-272,NO_RESPETAR_PASO_PEATONAL,MODERADA,MOTO,64.88008943962487,2024-10-21 15:30:29.829068,12
OGL-608,NO_RESPETAR_PASO_PEATONAL,LEVE,CAMION,67.35119442377244,2025-02-06 15:30:29.829422,13
ICA-504,NO_RESPETAR_PASO_PEATONAL,LEVE,CAMION,68.21483657878788,2025-08-04 15:30:29.829787,2
KVZ-255,LUZ_ROJA,MODERADA,AUTO,70.84240342478267,2024-10-18 15:30:29.830200,4
JDV-576,EXCESO_VELOCIDAD,MUY_GRAVE,CAMION,61.67698737305082,2025-09-22 15:30:29.830570,5
AAH-941,NO_CINTURON,MODERADA,MOTO,42.16554870697557,2025-03-01 15:30:29.830920,0
QAO-602,INVASION_CARRIL,LEVE,MOTO,59.251797688078234,2024-12-03 15:30:29.831304,18
EWJ-271,USO_CELULAR,LEVE,MOTO,71.52500988435472,2024-12-07 15:30:29.831649,19
PXS-875,EXCESO_VELOCIDAD,GRAVE,CAMION,50.63402579619631,2025-03-10 15:30:29.831986,17
ZYV-926,USO_CELULAR,LEVE,AUTO,68.77024922876883,2025-05-28 15:30:29.832319,7
OSK-669,LUZ_ROJA,MODERADA,BUS,54.446616122004684,2025-09-27 15:30:29.832647,3
KAF-978,NO_CINTURON,LEVE,MOTO,63.91765210461764,2025-08-13 15:30:29.833012,22
ZUB-439,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,75.3480146002198,2025-02-09 15:30:29.833360,13
WII-198,USO_CELULAR,GRAVE,CAMION,69.6838156826129,2025-07-11 15:30:29.833690,19
CQC-647,INVASION_CARRIL,MODERADA,AUTO,60.29071856547038,2025-05-14 15:30:29.834055,13
DMK-358,INVASION_CARRIL,MODERADA,AUTO,101.32826615579853,2025-03-07 15:30:29.834399,5
KUG-181,NO_CINTURON,MODERADA,AUTO,55.41584078769295,2024-11-16 15:30:29.834747,9
SVX-124,NO_RESPETAR_PASO_PEATONAL,LEVE,AUTO,31.621441481195642,2025-07-24 15:30:29.835229,6
BXM-840,INVASION_CARRIL,LEVE,AUTO,54.21473003924203,2024-12-25 15:30:29.835591,16
JDV-576,NO_RESPETAR_PASO_PEATONAL,LEVE,AUTO,56.05879878470244,2025-05-12 15:30:29.835982,1
LPZ-573,GIRO_PROHIBIDO,LEVE,AUTO,36.0615904713883,2025-07-01 15:30:29.836558,0
JLX-926,USO_CELULAR,LEVE,MOTO,64.61018425061955,2024-12-14 15:30:29.836906,23
DVB-621,NO_RESPETAR_PASO_PEATONAL,LEVE,AUTO,56.28371372640436,2025-02-22 15:30:29.837458,3
WNX-485,LUZ_ROJA,LEVE,AUTO,46.80749291598073,2025-06-18 15:30:29.837797,17
XNX-913,EXCESO_VELOCIDAD,GRAVE,MOTO,77.353705360446,2024-11-26 15:30:29.838309,7
CTK-948,GIRO_PROHIBIDO,MODERADA,AUTO,56.10036016997648,2025-01-18 15:30:29.838700,16
CTL-106,NO_CINTURON,GRAVE,AUTO,46.9604318818869,2025-09-27 15:30:29.839107,10
CAT-290,EXCESO_VELOCIDAD,GRAVE,AUTO,74.6700078625734,2025-02-10 15:30:29.839687,3
ICA-504,NO_RESPETAR_PASO_PEATONAL,MODERADA,MOTO,37.30291837287285,2024-11-15 15:30:29.840268,23
EDC-758,LUZ_ROJA,GRAVE,MOTO,60.70842138447241,2025-06-16 15:30:29.840619,9
KUG-181,NO_RESPETAR_PASO_PEATONAL,LEVE,MOTO,40.82370116464278,2024-11-23 15:30:29.841033,20
NOU-618,LUZ_ROJA,LEVE,AUTO,73.06119966882605,2025-03-15 15:30:29.841387,15
RNR-805,ESTACIONAMIENTO_PROHIBIDO,MUY_GRAVE,AUTO,74.2321964470743,2025-05-14 15:30:29.841793,12
FPC-759,EXCESO_VELOCIDAD,MODERADA,AUTO,51.986395920556106,2025-08-30 15:30:29.842191,1
BXL-513,USO_CELULAR,MODERADA,AUTO,62.26366445437604,2025-02-17 15:30:29.842579,1
XSG-102,GIRO_PROHIBIDO,MODERADA,AUTO,56.24977971096957,2025-05-07 15:30:29.842980,16
UQW-584,GIRO_PROHIBIDO,LEVE,AUTO,46.76683806006143,2024-11-08 15:30:29.843451,23
SGF-803,LUZ_ROJA,LEVE,BUS,60.803109459232516,2025-02-20 15:30:29.843821,2
WVS-764,NO_RESPETAR_PASO_PEATONAL,LEVE,AUTO,74.5741434487708,2025-03-06 15:30:29.844244,23
QNT-552,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,78.13398209553856,2024-12-11 15:30:29.844689,1
ATQ-239,USO_CELULAR,MODERADA,AUTO,50.077608841077925,2024-12-23 15:30:29.845108,1
FBU-260,GIRO_PROHIBIDO,LEVE,AUTO,64.017654567995,2025-02-12 15:30:29.845446,5
PGE-889,LUZ_ROJA,LEVE,AUTO,47.64697544061226,2025-02-24 15:30:29.845789,4
KJH-649,USO_CELULAR,LEVE,BUS,53.54526233031826,2024-10-17 15:30:29.848247,2
PME-692,INVASION_CARRIL,MUY_GRAVE,AUTO,44.91531020412076,2024-10-15 15:30:29.848614,18
LGB-486,USO_CELULAR,MODERADA,AUTO,61.812928185395975,2025-09-03 15:30:29.849036,22
DVW-924,EXCESO_VELOCIDAD,LEVE,AUTO,46.968123792607415,2025-05-18 15:30:29.849404,20
OCW-919,INVASION_CARRIL,LEVE,AUTO,57.24196050275069,2025-06-29 15:30:29.852045,17
JCR-949,NO_RESPETAR_PASO_PEATONAL,LEVE,CAMION,62.82349909051701,2025-02-03 15:30:29.852463,7
DQL-500,NO_CINTURON,LEVE,CAMION,61.2424885577715,2025-02-28 15:30:29.852889,11
MDD-169,GIRO_PROHIBIDO,MODERADA,MOTO,49.07742148545277,2025-10-06 15:30:29.853303,11
EZU-929,INVASION_CARRIL,MODERADA,MOTO,46.24266762943427,2025-09-02 15:30:29.853678,4
YAU-761,ESTACIONAMIENTO_PROHIBIDO,MUY_GRAVE,AUTO,70.04712147014007,2025-07-17 15:30:29.858239,2
DHD-795,NO_RESPETAR_PASO_PEATONAL,LEVE,CAMION,55.10113758823759,2025-05-13 15:30:29.858693,1
NZD-700,LUZ_ROJA,GRAVE,AUTO,72.46679996990856,2025-05-02 15:30:29.859132,16
NZD-700,EXCESO_VELOCIDAD,MODERADA,AUTO,66.58602833835255,2025-02-18 15:30:29.859501,16
QWM-378,USO_CELULAR,MODERADA,AUTO,26.32699839160908,2025-10-03 15:30:29.859865,0
RDR-392,EXCESO_VELOCIDAD,MODERADA,AUTO,63.74893539394784,2025-06-19 15:30:29.863061,12
KXQ-866,LUZ_ROJA,MODERADA,AUTO,51.577754628509645,2025-02-21 15:30:29.863461,2
ZNB-921,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,64.68976486810985,2025-09-03 15:30:29.863845,20
EJJ-182,LUZ_ROJA,LEVE,AUTO,86.73681324835971,2025-06-16 15:30:29.864252,3
AHQ-966,EXCESO_VELOCIDAD,LEVE,MOTO,75.72723976575888,2025-03-30 15:30:29.864609,19
SPP-230,INVASION_CARRIL,MODERADA,MOTO,67.31662231626507,2025-08-15 15:30:29.869233,6
KAS-792,LUZ_ROJA,LEVE,MOTO,30.95541290489995,2025-02-21 15:30:29.869678,1
JVA-121,EXCESO_VELOCIDAD,LEVE,MOTO,30.55898212705679,2025-05-20 15:30:29.870091,1
BTJ-861,NO_CINTURON,LEVE,MOTO,60.91990754279172,2025-09-09 15:30:29.870452,19
TUD-664,NO_CINTURON,LEVE,CAMION,94.59229477119322,2025-01-15 15:30:29.870793,12
YCY-960,USO_CELULAR,MUY_GRAVE,AUTO,75.64592065942219,2025-08-26 15:30:29.873347,6
YAO-715,NO_CINTURON,MODERADA,MOTO,80.43602903157614,2025-09-05 15:30:29.873741,22
OSK-669,ESTACIONAMIENTO_PROHIBIDO,MODERADA,MOTO,45.52350493895131,2025-03-22 15:30:29.874129,15
FUB-304,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,65.38617446014733,2024-10-15 15:30:29.874477,16
FWD-538,INVASION_CARRIL,LEVE,CAMION,41.751287937964356,2025-04-14 15:30:29.874846,8
QNU-706,LUZ_ROJA,LEVE,CAMION,43.17704778862459,2025-07-25 15:30:29.877333,8
NOU-618,ESTACIONAMIENTO_PROHIBIDO,LEVE,CAMION,60.47093798299165,2025-06-12 15:30:29.877724,11
JGQ-625,LUZ_ROJA,LEVE,AUTO,84.11367459599265,2025-02-05 15:30:29.878139,4
VAR-323,EXCESO_VELOCIDAD,GRAVE,AUTO,68.57650581856751,2025-04-11 15:30:29.878490,11
VWV-849,NO_CINTURON,MODERADA,AUTO,48.34145348292433,2024-12-02 15:30:29.878859,15
GNT-128,EXCESO_VELOCIDAD,LEVE,MOTO,61.29645283631314,2025-04-17 15:30:29.881323,1
ZIV-150,NO_CINTURON,MODERADA,AUTO,53.63844276623851,2025-09-08 15:30:29.881720,17
ZCX-873,LUZ_ROJA,LEVE,AUTO,50.40409605327954,2025-04-06 15:30:29.882138,2
UVZ-490,NO_CINTURON,MUY_GRAVE,MOTO,62.20655289702627,2025-05-07 15:30:29.882507,16
DVB-621,EXCESO_VELOCIDAD,GRAVE,AUTO,48.49703942993172,2024-12-01 15:30:29.882883,16
UNB-174,GIRO_PROHIBIDO,LEVE,AUTO,61.02108403872931,2024-11-20 15:30:29.885362,8
XAF-216,NO_CINTURON,GRAVE,MOTO,84.4610243195456,2025-09-02 15:30:29.885754,18
KJH-649,ESTACIONAMIENTO_PROHIBIDO,MODERADA,AUTO,63.9275847960957,2025-01-23 15:30:29.886168,15
LXU-107,EXCESO_VELOCIDAD,MODERADA,MOTO,52.32482161694628,2025-02-17 15:30:29.886521,9
YAO-715,ESTACIONAMIENTO_PROHIBIDO,LEVE,BUS,48.42679792904828,2024-12-23 15:30:29.886879,19
POH-561,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,61.52926451109504,2025-01-05 15:30:29.889353,10
PDE-987,LUZ_ROJA,GRAVE,MOTO,66.57455557152525,2025-05-24 15:30:29.889749,22
QHD-521,NO_CINTURON,LEVE,MOTO,65.88951173476453,2025-05-06 15:30:29.890170,12
XKS-692,GIRO_PROHIBIDO,MUY_GRAVE,AUTO,66.80378285263828,2024-10-18 15:30:29.890543,3
ZIV-150,ESTACIONAMIENTO_PROHIBIDO,MUY_GRAVE,MOTO,63.7856131430041,2025-06-10 15:30:29.890923,18
ZCX-873,EXCESO_VELOCIDAD,GRAVE,AUTO,66.71794991398922,2025-03-23 15:30:29.893102,23
YZI-852,LUZ_ROJA,LEVE,AUTO,71.19917046903235,2024-10-18 15:30:29.893475,1
PDK-545,NO_CINTURON,MUY_GRAVE,AUTO,64.88366725180605,2025-08-12 15:30:29.893829,6
WQI-198,LUZ_ROJA,MODERADA,AUTO,57.23781276475197,2024-11-13 15:30:29.894224,4
ICT-636,EXCESO_VELOCIDAD,LEVE,AUTO,43.04731905772975,2024-12-29 15:30:29.894615,16
QUL-796,LUZ_ROJA,LEVE,CAMION,85.35600762195628,2025-10-10 15:30:29.895032,22
GRB-446,EXCESO_VELOCIDAD,LEVE,MOTO,82.01457506791137,2025-03-21 15:30:29.895431,21
LGB-323,EXCESO_VELOCIDAD,GRAVE,AUTO,41.13874169131459,2024-11-09 15:30:29.895814,20
DMG-798,GIRO_PROHIBIDO,MUY_GRAVE,AUTO,57.28148049181959,2025-03-06 15:30:29.896222,7
SVX-124,USO_CELULAR,MODERADA,CAMION,60.07879669964263,2025-05-15 15:30:29.896589,13
MTA-875,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,76.18006136292016,2024-11-12 15:30:29.896994,23
KJH-649,EXCESO_VELOCIDAD,GRAVE,MOTO,51.21141058978236,2025-05-09 15:30:29.897358,11
API-880,NO_RESPETAR_PASO_PEATONAL,MODERADA,AUTO,54.76853302950538,2024-11-03 15:30:29.897717,19
EKF-906,INVASION_CARRIL,MODERADA,AUTO,61.607548728893946,2025-03-10 15:30:29.898113,11
GQT-195,EXCESO_VELOCIDAD,LEVE,MOTO,43.82230887953104,2024-12-23 15:30:29.898466,5
BSS-391,LUZ_ROJA,GRAVE,AUTO,60.46121374631248,2025-08-22 15:30:29.898816,23
JZL-352,USO_CELULAR,MODERADA,MOTO,25.058375233161364,2025-04-02 15:30:29.899195,13
WXE-198,EXCESO_VELOCIDAD,LEVE,AUTO,53.861138175933895,2024-12-24 15:30:29.899549,19
OAZ-753,NO_CINTURON,MODERADA,MOTO,84.1329941886605,2025-05-13 15:30:29.899907,8
WIL-740,NO_CINTURON,LEVE,AUTO,43.548642494560184,2024-12-17 15:30:29.900279,5
KJH-649,LUZ_ROJA,MODERADA,AUTO,70.69692161541775,2025-07-12 15:30:29.900623,9
UVZ-490,NO_CINTURON,GRAVE,AUTO,53.98627209683809,2025-07-16 15:30:29.901187,1
BAW-154,USO_CELULAR,MODERADA,AUTO,72.23647747484989,2025-07-10 15:30:29.901508,9
WCL-253,EXCESO_VELOCIDAD,MODERADA,AUTO,78.78811096543846,2025-05-16 15:30:29.901880,23
FHW-914,EXCESO_VELOCIDAD,GRAVE,AUTO,48.314708677200215,2024-12-30 15:30:29.902263,0
FVQ-705,INVASION_CARRIL,LEVE,AUTO,39.9620639374708,2025-09-16 15:30:29.902632,1
AVW-470,EXCESO_VELOCIDAD,GRAVE,MOTO,70.86204838971746,2025-05-02 15:30:29.902998,10
AYG-620,NO_CINTURON,LEVE,AUTO,69.1474361649524,2025-05-27 15:30:29.903340,9
UKH-110,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,28.805500766294408,2025-09-16 15:30:29.903672,18
ZMB-826,EXCESO_VELOCIDAD,GRAVE,AUTO,83.60601324832659,2024-12-08 15:30:29.904083,8
RZL-261,ESTACIONAMIENTO_PROHIBIDO,GRAVE,CAMION,66.85032016095599,2025-08-20 15:30:29.904446,18
VQR-321,EXCESO_VELOCIDAD,LEVE,AUTO,38.25036602397441,2024-10-15 15:30:29.904824,10
GNT-950,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,55.26508126497775,2025-10-05 15:30:29.905343,15
NJK-325,USO_CELULAR,GRAVE,CAMION,80.99544208458522,2024-11-18 15:30:29.905686,0
FXE-983,INVASION_CARRIL,MODERADA,AUTO,65.4997471822094,2025-03-24 15:30:29.906109,23
PGE-889,NO_CINTURON,GRAVE,AUTO,57.82140988908306,2025-04-19 15:30:29.906584,0
LGB-486,LUZ_ROJA,MODERADA,CAMION,74.57089653214643,2025-06-09 15:30:29.906961,9
BSS-391,INVASION_CARRIL,MODERADA,MOTO,60.722867444178256,2025-03-11 15:30:29.907308,6
VXI-791,LUZ_ROJA,MODERADA,MOTO,44.77546751523436,2025-05-03 15:30:29.907654,8
QBB-319,LUZ_ROJA,MODERADA,MOTO,93.3606716803245,2025-05-01 15:30:29.908098,3
UER-703,INVASION_CARRIL,LEVE,AUTO,84.56478762598682,2025-09-14 15:30:29.908473,3
OQY-443,LUZ_ROJA,MODERADA,MOTO,71.99709439230234,2025-04-28 15:30:29.908866,17
MZN-798,ESTACIONAMIENTO_PROHIBIDO,MODERADA,AUTO,34.50871582353476,2024-11-29 15:30:29.909267,19
PUG-711,GIRO_PROHIBIDO,MUY_GRAVE,CAMION,30.02639077433192,2025-01-19 15:30:29.909655,21
ICT-636,EXCESO_VELOCIDAD,LEVE,AUTO,81.47886260911127,2025-02-13 15:30:29.910043,22
CTL-106,EXCESO_VELOCIDAD,LEVE,AUTO,87.86892841391526,2025-07-05 15:30:29.910378,16
NOL-775,NO_RESPETAR_PASO_PEATONAL,GRAVE,AUTO,77.39420382637923,2025-03-29 15:30:29.910698,5
XAL-747,LUZ_ROJA,MODERADA,MOTO,49.797458974496614,2024-10-21 15:30:29.911096,21
ZVL-379,INVASION_CARRIL,GRAVE,AUTO,60.1989696462596,2024-12-26 15:30:29.911437,10
KYY-250,NO_RESPETAR_PASO_PEATONAL,LEVE,MOTO,51.2037727666684,2025-03-22 15:30:29.911765,0
UER-703,EXCESO_VELOCIDAD,GRAVE,AUTO,50.70341807619184,2025-10-04 15:30:29.912194,9
DMG-798,EXCESO_VELOCIDAD,LEVE,AUTO,41.75089152505413,2025-01-08 15:30:29.912566,17
GDF-540,GIRO_PROHIBIDO,GRAVE,AUTO,74.73049374359717,2025-06-19 15:30:29.912930,9
AEI-623,ESTACIONAMIENTO_PROHIBIDO,MODERADA,AUTO,61.54287866898501,2025-02-13 15:30:29.913751,5
OHE-256,USO_CELULAR,GRAVE,BUS,62.240128665898204,2025-07-29 15:30:29.914140,6
ZUR-592,EXCESO_VELOCIDAD,GRAVE,MOTO,49.4386854661144,2025-08-26 15:30:29.914508,12
CUW-664,EXCESO_VELOCIDAD,MODERADA,BUS,50.613139593305675,2025-04-26 15:30:29.914863,12
OAZ-753,NO_CINTURON,LEVE,CAMION,39.98758861492513,2025-07-08 15:30:29.915252,21
ZOP-984,GIRO_PROHIBIDO,LEVE,AUTO,55.74408743320083,2024-11-16 15:30:29.915568,22
PGE-889,ESTACIONAMIENTO_PROHIBIDO,MUY_GRAVE,CAMION,51.44528898320301,2025-05-02 15:30:29.915913,1
ZIV-150,ESTACIONAMIENTO_PROHIBIDO,MUY_GRAVE,CAMION,42.31337678455728,2025-02-15 15:30:29.918582,13
YRY-367,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,62.059883637828435,2025-01-04 15:30:29.919015,18
LXU-107,LUZ_ROJA,MODERADA,AUTO,81.13382340407584,2024-11-04 15:30:29.919349,16
UNB-174,INVASION_CARRIL,GRAVE,AUTO,65.12737820932449,2025-05-26 15:30:29.919709,19
EWJ-271,NO_CINTURON,LEVE,MOTO,59.09943687467153,2025-10-08 15:30:29.920136,11
ISP-939,LUZ_ROJA,GRAVE,CAMION,64.43486101270076,2024-11-22 15:30:29.920506,10
PMN-646,NO_CINTURON,LEVE,AUTO,55.852102794073325,2024-12-12 15:30:29.920862,5
OVW-738,LUZ_ROJA,MODERADA,AUTO,59.451150384856035,2025-09-14 15:30:29.921296,20
FXE-983,ESTACIONAMIENTO_PROHIBIDO,LEVE,MOTO,69.89474997123556,2025-03-01 15:30:29.921679,13
SQN-620,LUZ_ROJA,LEVE,AUTO,49.98727461982317,2025-08-30 15:30:29.922119,7
RZS-502,LUZ_ROJA,GRAVE,AUTO,71.31811170022354,2025-08-14 15:30:29.922473,20
FGN-752,GIRO_PROHIBIDO,MUY_GRAVE,AUTO,67.93162017538329,2025-09-27 15:30:29.922831,17
XVN-573,ESTACIONAMIENTO_PROHIBIDO,MODERADA,CAMION,58.246903074506804,2024-12-15 15:30:29.923212,14
JPH-457,LUZ_ROJA,LEVE,AUTO,74.7062049898339,2025-07-29 15:30:29.923579,19
GNT-128,LUZ_ROJA,MODERADA,AUTO,65.99559809161835,2025-09-09 15:30:29.923986,7
XFS-673,INVASION_CARRIL,GRAVE,AUTO,44.23169955326246,2025-01-13 15:30:29.924342,21
JZL-352,INVASION_CARRIL,GRAVE,AUTO,22.023460256237797,2025-06-03 15:30:29.924719,5
FCG-278,NO_RESPETAR_PASO_PEATONAL,MODERADA,MOTO,56.2188605113504,2025-06-23 15:30:29.925144,0
QUN-556,NO_CINTURON,LEVE,AUTO,70.08052418483163,2025-07-21 15:30:29.925491,23
TIQ-247,EXCESO_VELOCIDAD,GRAVE,AUTO,42.819455400613236,2024-11-17 15:30:29.925852,8
GNT-950,NO_CINTURON,GRAVE,AUTO,72.02640846532465,2025-10-03 15:30:29.926227,12
SEL-916,LUZ_ROJA,GRAVE,AUTO,46.953329507924465,2025-08-22 15:30:29.926559,8
BTJ-861,NO_CINTURON,MODERADA,AUTO,76.45812068346348,2025-06-24 15:30:29.926921,3
VPF-299,LUZ_ROJA,LEVE,MOTO,71.37267462526896,2024-10-12 15:30:29.927297,11
JCR-949,INVASION_CARRIL,LEVE,AUTO,39.90013395637672,2025-02-25 15:30:29.927658,19
WYH-824,GIRO_PROHIBIDO,LEVE,MOTO,81.76881985431919,2025-04-18 15:30:29.928066,13
MZN-798,LUZ_ROJA,MODERADA,MOTO,48.90878352595964,2025-06-29 15:30:29.928397,2
KEL-934,ESTACIONAMIENTO_PROHIBIDO,MODERADA,AUTO,50.63234317367134,2025-01-28 15:30:29.928738,15
EOY-549,USO_CELULAR,MODERADA,MOTO,71.20471260157065,2025-05-13 15:30:29.929121,14
MDD-169,EXCESO_VELOCIDAD,LEVE,AUTO,60.618438764173554,2024-11-18 15:30:29.929452,22
PPA-300,NO_RESPETAR_PASO_PEATONAL,LEVE,MOTO,72.0738165607065,2024-11-22 15:30:29.929778,0
WPR-106,USO_CELULAR,LEVE,AUTO,45.07066999867808,2025-04-01 15:30:29.930144,18
HZJ-701,USO_CELULAR,MODERADA,AUTO,25.167279840920564,2025-01-19 15:30:29.930485,8
SFB-623,LUZ_ROJA,MUY_GRAVE,MOTO,54.90232437233452,2024-11-27 15:30:29.930834,4
TOO-738,INVASION_CARRIL,MODERADA,AUTO,46.73260772008952,2025-08-03 15:30:29.931224,7
AUT-560,EXCESO_VELOCIDAD,MUY_GRAVE,MOTO,57.17696341840768,2025-08-15 15:30:29.931567,8
TYD-493,USO_CELULAR,MUY_GRAVE,MOTO,58.44619719891329,2025-09-05 15:30:29.931970,22
BFV-610,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,62.756990594901445,2025-07-12 15:30:29.932354,22
DLZ-904,GIRO_PROHIBIDO,MODERADA,MOTO,53.78415312052151,2025-03-08 15:30:29.932693,0
ZUB-439,LUZ_ROJA,MODERADA,AUTO,64.78750164717414,2025-08-01 15:30:29.933431,5
XAL-747,EXCESO_VELOCIDAD,MODERADA,MOTO,62.93508461452958,2024-12-03 15:30:29.933774,12
LYQ-624,NO_RESPETAR_PASO_PEATONAL,GRAVE,MOTO,54.264343637685364,2024-10-26 15:30:29.934179,19
AFR-109,NO_RESPETAR_PASO_PEATONAL,GRAVE,MOTO,91.61705181636266,2025-01-23 15:30:29.934538,12
HEP-701,NO_CINTURON,GRAVE,AUTO,71.79609317993724,2025-06-27 15:30:29.934920,14
WUJ-441,EXCESO_VELOCIDAD,MODERADA,MOTO,51.60680572065797,2025-09-16 15:30:29.935308,17
VWV-849,ESTACIONAMIENTO_PROHIBIDO,MODERADA,MOTO,45.71165823008022,2025-07-26 15:30:29.935657,23
AHQ-966,ESTACIONAMIENTO_PROHIBIDO,GRAVE,AUTO,64.8224685383206,2025-03-07 15:30:29.936035,18
FVQ-705,ESTACIONAMIENTO_PROHIBIDO,MUY_GRAVE,MOTO,60.11044022135351,2025-01-12 15:30:29.936396,3
DEW-330,LUZ_ROJA,LEVE,AUTO,37.82179594501802,2024-11-23 15:30:29.936746,14
XSG-102,EXCESO_VELOCIDAD,MODERADA,MOTO,50.38328609663033,2025-04-13 15:30:29.937141,0
